model,issue_time,valid_time,lead_time_h,source_path,H_e01,H_e02,H_e03,H_e04,H_e05,H_e06,H_e07,H_e08,H_e09,H_e10,H_e11,H_e12,H_e13,H_e14,H_e15,H_e16,H_e17,H_e18,H_e19,H_e20,Q_e01,Q_e02,Q_e03,Q_e04,Q_e05,Q_e06,Q_e07,Q_e08,Q_e09,Q_e10,Q_e11,Q_e12,Q_e13,Q_e14,Q_e15,Q_e16,Q_e17,Q_e18,Q_e19,Q_e20,H_min,H_p25,H_p50,H_p75,H_max,Q_min,Q_p25,Q_p50,Q_p75,Q_max,H_ctl,Q_ctl
COSMOE,2020-06-18 05:28:00,2020-06-18 11:00:00,6,2020.zip::2020/2020061806_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.91,379.91,379.91,379.91,379.91,379.92,379.91,379.91,379.91,379.91,379.91,379.91,379.91,379.91,379.92,379.91,379.91,379.91,379.91,379.91,109.95,109.80000000000001,110.1,110.1,109.95,112.5,109.80000000000001,109.95,109.80000000000001,109.80000000000001,109.95,109.80000000000001,109.95,109.95,111.0,109.95,109.95,109.80000000000001,109.80000000000001,110.1,379.91,379.91,379.91,379.91,379.92,109.80000000000001,109.80000000000001,109.95,109.9875,112.5,,
COSMOE,2020-06-19 04:53:00,2020-06-19 11:00:00,6,2020.zip::2020/2020061907_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.98,380.02,379.97,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.97,379.98,379.98,379.98,379.97,379.98,379.98,379.98,379.98,118.41,126.51,118.41,118.41,118.56,118.41,118.71000000000001,118.41,118.56,118.56,118.56,118.41,119.46000000000001,118.41,118.56,118.41,118.41,119.46000000000001,118.56,118.41,379.97,379.98,379.98,379.98,380.02,118.41,118.41,118.485,118.56,126.51,,
COSMOE,2020-06-20 04:45:00,2020-06-20 11:00:00,6,2020.zip::2020/2020062008_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,87.60249999999999,87.45250000000001,87.60249999999999,87.60249999999999,87.60249999999999,87.60249999999999,87.60249999999999,87.60249999999999,87.60249999999999,87.60249999999999,87.75250000000001,87.60249999999999,87.60249999999999,87.60249999999999,87.60249999999999,87.60249999999999,87.60249999999999,87.60249999999999,87.45250000000001,87.60249999999999,379.73,379.73,379.73,379.73,379.73,87.45250000000001,87.60249999999999,87.60249999999999,87.60249999999999,87.75250000000001,,
COSMOE,2020-06-21 05:02:00,2020-06-21 11:00:00,6,2020.zip::2020/2020062107_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,72.995,72.995,73.145,73.145,72.84500000000001,72.995,72.995,72.995,72.995,72.995,73.145,72.995,73.145,72.84500000000001,72.995,72.995,72.995,73.145,72.84500000000001,72.995,379.61,379.61,379.61,379.61,379.61,72.84500000000001,72.995,72.995,73.0325,73.145,,
COSMOE,2020-06-22 04:42:00,2020-06-22 11:00:00,6,2020.zip::2020/2020062207_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,68.88750000000002,68.7375,68.88750000000002,68.88750000000002,69.0375,69.0375,68.88750000000002,69.0375,68.88750000000002,68.7375,69.0375,68.7375,69.0375,68.88750000000002,69.1875,68.88750000000002,69.1875,68.7375,68.88750000000002,68.88750000000002,379.58,379.58,379.58,379.58,379.58,68.7375,68.88750000000002,68.88750000000002,69.0375,69.1875,,
COSMOE,2020-06-23 06:33:00,2020-06-23 13:00:00,6,2020.zip::2020/2020062307_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,73.2875,72.6875,72.9875,72.9875,72.8375,72.9875,72.9875,72.9875,73.13749999999999,72.8375,73.13749999999999,72.9875,72.9875,73.13749999999999,73.2875,73.13749999999999,72.8375,73.2875,72.9875,72.9875,379.61,379.61,379.61,379.61,379.61,72.6875,72.9875,72.9875,73.13749999999999,73.2875,,
COSMOE,2020-06-25 05:48:00,2020-06-25 12:00:00,6,2020.zip::2020/2020062506_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,90.33500000000001,90.33500000000001,90.785,90.485,90.63499999999999,90.63499999999999,90.485,90.63499999999999,90.485,90.485,90.63499999999999,90.485,90.33500000000001,90.63499999999999,90.63499999999999,90.485,90.485,90.33500000000001,90.63499999999999,90.63499999999999,379.76,379.76,379.76,379.76,379.76,90.33500000000001,90.485,90.485,90.63499999999999,90.785,,
COSMOE,2020-06-26 04:48:00,2020-06-26 11:00:00,6,2020.zip::2020/2020062607_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,89.38500000000002,89.235,89.535,89.235,89.685,89.235,89.08500000000001,89.685,89.535,89.535,89.83500000000001,89.08500000000001,89.235,89.38500000000002,89.535,89.535,89.235,89.535,89.685,89.38500000000002,379.75,379.75,379.75,379.75,379.75,89.08500000000001,89.235,89.46000000000001,89.535,89.83500000000001,,
COSMOE,2020-06-27 04:49:00,2020-06-27 11:00:00,6,2020.zip::2020/2020062707_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.72,379.72,379.72,379.73,379.73,379.72,379.73,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.73,379.72,379.72,379.72,379.72,379.72,86.1225,85.67250000000001,86.1225,87.0225,87.0225,85.82249999999999,87.4725,86.2725,86.7225,85.9725,86.2725,85.67250000000001,86.57249999999999,86.2725,87.6225,85.82249999999999,85.67250000000001,86.42250000000001,86.2725,86.2725,379.72,379.72,379.72,379.72,379.73,85.67250000000001,85.935,86.2725,86.60999999999999,87.6225,,
COSMOE,2020-06-28 04:44:00,2020-06-28 11:00:00,6,2020.zip::2020/2020062807_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.66,379.66,379.67,379.66,379.67,379.67,379.66,379.66,379.66,379.67,379.67,379.67,379.66,379.67,379.67,379.66,379.66,379.66,379.66,379.66,79.01249999999999,79.3125,79.9125,79.01249999999999,79.4625,79.6125,79.01249999999999,79.1625,78.8625,79.4625,79.4625,79.4625,79.01249999999999,79.76249999999999,79.4625,79.01249999999999,79.1625,79.1625,79.1625,79.01249999999999,379.66,379.66,379.66,379.67,379.67,78.8625,79.01249999999999,79.1625,79.4625,79.9125,,
COSMOE,2020-06-29 04:47:00,2020-06-29 11:00:00,6,2020.zip::2020/2020062907_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.89,379.86,379.86,379.86,379.86,379.86,379.86,379.88,379.88,379.86,379.89,379.87,379.88,379.87,379.87,379.88,379.89,379.88,379.88,379.86,108.30499999999999,103.655,103.505,103.655,103.655,103.35499999999999,103.505,107.255,106.655,103.505,107.85499999999999,103.95500000000001,106.505,103.80499999999999,105.005,106.80499999999999,107.70500000000001,106.95500000000001,106.505,103.655,379.86,379.86,379.87,379.88,379.89,103.35499999999999,103.655,104.48,106.8425,108.30499999999999,,
COSMOE,2020-06-30 04:56:00,2020-06-30 11:00:00,6,2020.zip::2020/2020063010_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,118.845,118.54499999999999,118.54499999999999,118.69500000000001,118.845,118.54499999999999,118.845,118.845,118.69500000000001,118.69500000000001,118.69500000000001,118.54499999999999,118.69500000000001,118.845,118.845,118.69500000000001,118.54499999999999,118.845,118.69500000000001,118.69500000000001,379.98,379.98,379.98,379.98,379.98,118.54499999999999,118.6575,118.69500000000001,118.845,118.845,,
COSMOE,2020-06-30 10:40:00,2020-06-30 17:00:00,6,2020.zip::2020/2020063012_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,106.73499999999999,106.58500000000001,106.285,106.285,106.285,105.535,106.435,106.285,106.135,106.435,106.435,105.83500000000001,105.98499999999999,106.73499999999999,106.285,106.73499999999999,106.285,106.73499999999999,106.435,106.135,379.88,379.88,379.88,379.88,379.88,105.535,106.2475,106.285,106.4725,106.73499999999999,,
COSMOE,2020-07-01 04:44:00,2020-07-01 11:00:00,6,2020.zip::2020/2020070107_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.82,379.82,379.82,379.82,379.82,379.81,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,98.2525,98.4025,98.2525,98.10249999999999,97.9525,97.6525,98.2525,97.9525,98.10249999999999,98.10249999999999,98.10249999999999,97.80250000000001,97.9525,98.2525,98.2525,98.2525,97.9525,98.2525,98.10249999999999,97.9525,379.81,379.82,379.82,379.82,379.82,97.6525,97.9525,98.10249999999999,98.2525,98.4025,,
COSMOE,2020-07-01 10:43:00,2020-07-01 17:00:00,6,2020.zip::2020/2020070116_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.69,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.69,379.68,379.68,81.92249999999999,81.77250000000001,81.62249999999999,81.62249999999999,81.4725,80.7225,81.77250000000001,81.62249999999999,81.4725,81.92249999999999,81.77250000000001,80.7225,81.17249999999999,81.77250000000001,81.62249999999999,81.77250000000001,81.4725,82.2225,81.4725,81.17249999999999,379.68,379.68,379.68,379.68,379.69,80.7225,81.4725,81.62249999999999,81.77250000000001,82.2225,,
COSMOE,2020-07-02 04:46:00,2020-07-02 11:00:00,6,2020.zip::2020/2020070207_pqprevi.zip::Pqprevi_COSMOE_2170.txt,380.13,380.12,380.13,380.12,380.12,380.12,380.12,380.12,380.12,380.13,380.13,380.12,380.12,380.12,380.14,380.12,380.13,380.16,380.12,380.12,138.87,138.57000000000005,139.62,138.42000000000002,138.72000000000003,138.42000000000002,138.72000000000003,138.42000000000002,138.42000000000002,139.77,139.77,138.42000000000002,138.57000000000005,138.57000000000005,142.47000000000003,138.42000000000002,139.02,145.17000000000002,138.42000000000002,138.42000000000002,380.12,380.12,380.12,380.13,380.16,138.42000000000002,138.42000000000002,138.57000000000005,139.17000000000002,145.17000000000002,,
COSMOE,2020-07-03 06:31:00,2020-07-03 13:00:00,6,2020.zip::2020/2020070307_pqprevi.zip::Pqprevi_COSMOE_2170.txt,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.22,380.02,380.02,380.02,380.03,380.02,123.91749999999999,123.91749999999999,123.6175,123.76750000000001,123.6175,123.6175,123.76750000000001,124.06750000000001,123.91749999999999,123.6175,123.91749999999999,123.4675,123.6175,124.3675,165.1675,123.91749999999999,123.76750000000001,123.91749999999999,126.01750000000001,123.31750000000001,380.02,380.02,380.02,380.02,380.22,123.31750000000001,123.6175,123.8425,123.91749999999999,165.1675,,
COSMOE,2020-07-04 06:50:00,2020-07-04 13:00:00,6,2020.zip::2020/2020070407_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.69,379.69,379.69,379.7,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.7,379.69,379.69,379.69,379.69,379.69,83.05,82.9,82.75,83.19999999999999,82.6,82.9,82.9,82.9,82.9,82.9,83.05,82.6,82.6,82.9,83.19999999999999,83.05,83.05,83.05,82.75,82.75,379.69,379.69,379.69,379.69,379.7,82.6,82.75,82.9,83.05,83.19999999999999,,
COSMOE,2020-07-05 06:21:00,2020-07-05 12:00:00,6,2020.zip::2020/2020070507_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.64,379.64,379.65,379.64,379.64,379.64,379.64,379.65,379.64,379.64,379.65,379.64,379.65,379.64,379.64,379.64,379.64,379.64,379.64,379.64,76.49249999999999,76.3425,77.54249999999999,76.64249999999998,75.89249999999998,75.89249999999998,76.3425,77.24249999999999,76.3425,76.3425,77.39249999999998,75.89249999999998,77.54249999999999,76.64249999999998,76.04249999999999,76.04249999999999,76.04249999999999,76.3425,77.0925,76.1925,379.64,379.64,379.64,379.64,379.65,75.89249999999998,76.04249999999999,76.3425,76.755,77.54249999999999,,
COSMOE,2020-07-06 06:16:00,2020-07-06 12:00:00,6,2020.zip::2020/2020070607_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,89.12,88.22000000000001,88.82,89.27,88.82,88.52,88.67000000000002,88.97000000000001,88.97000000000001,88.67000000000002,89.12,88.82,88.37,88.82,88.82,88.82,88.82,88.82,88.22000000000001,88.52,379.74,379.74,379.74,379.74,379.74,88.22000000000001,88.63250000000001,88.82,88.8575,89.27,,
COSMOE,2020-07-07 06:31:00,2020-07-07 13:00:00,6,2020.zip::2020/2020070708_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.59,379.59,379.59,379.59,379.58,379.58,379.59,379.59,379.59,379.59,379.59,379.58,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.58,70.0675,69.7675,70.0675,70.0675,69.6175,69.6175,69.91750000000002,70.0675,69.7675,70.2175,69.91750000000002,69.4675,69.7675,69.91750000000002,69.91750000000002,69.91750000000002,69.7675,70.0675,69.91750000000002,69.4675,379.58,379.59,379.59,379.59,379.59,69.4675,69.7675,69.91750000000002,70.0675,70.2175,,
COSMOE,2020-07-08 05:57:00,2020-07-08 12:00:00,6,2020.zip::2020/2020070807_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,64.8175,64.8175,64.8175,65.11749999999999,64.36749999999999,64.66749999999999,64.8175,64.8175,64.9675,64.8175,64.66749999999999,64.51749999999998,64.66749999999999,64.8175,64.8175,64.9675,64.8175,64.9675,64.66749999999999,64.36749999999999,379.54,379.54,379.54,379.54,379.54,64.36749999999999,64.66749999999999,64.8175,64.8175,65.11749999999999,,
COSMOE,2020-07-09 06:04:00,2020-07-09 12:00:00,6,2020.zip::2020/2020070907_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,64.435,64.585,64.585,64.285,64.285,64.435,64.13499999999999,64.585,64.435,64.585,64.285,63.984999999999985,63.984999999999985,64.435,64.13499999999999,64.435,64.435,64.13499999999999,64.285,64.13499999999999,379.54,379.54,379.54,379.54,379.54,63.984999999999985,64.13499999999999,64.36,64.435,64.585,,
COSMOE,2020-07-10 04:52:00,2020-07-10 11:00:00,6,2020.zip::2020/2020071006_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,67.1275,67.2775,67.2775,67.2775,66.82750000000001,66.6775,66.6775,67.4275,66.97749999999999,67.57750000000001,67.1275,66.6775,66.82750000000001,67.1275,66.97749999999999,67.1275,67.1275,67.1275,66.82750000000001,66.82750000000001,379.56,379.56,379.56,379.56,379.56,66.6775,66.82750000000001,67.1275,67.16499999999999,67.57750000000001,,
COSMOE,2020-07-10 10:34:00,2020-07-10 17:00:00,6,2020.zip::2020/2020071012_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.47,379.48,379.48,379.48,379.48,379.48,379.47,379.48,379.48,379.48,379.48,379.47,379.47,379.48,379.47,379.48,379.48,379.48,379.47,379.48,56.405,57.605000000000004,57.905,57.905,57.605000000000004,57.905,55.80499999999999,58.05499999999999,57.755,58.355000000000004,57.605000000000004,55.80499999999999,55.80499999999999,57.605000000000004,56.105000000000004,57.605000000000004,58.355000000000004,57.905,56.255,57.455,379.47,379.47,379.48,379.48,379.48,55.80499999999999,56.3675,57.605000000000004,57.905,58.355000000000004,,
COSMOE,2020-07-10 10:34:00,2020-07-10 17:00:00,6,2020.zip::2020/2020071018_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.47,379.48,379.48,379.48,379.48,379.48,379.47,379.48,379.48,379.48,379.48,379.47,379.47,379.48,379.47,379.48,379.48,379.48,379.47,379.48,56.405,57.605000000000004,57.905,57.905,57.605000000000004,57.905,55.80499999999999,58.05499999999999,57.755,58.355000000000004,57.605000000000004,55.80499999999999,55.80499999999999,57.605000000000004,56.105000000000004,57.605000000000004,58.355000000000004,57.905,56.255,57.455,379.47,379.47,379.48,379.48,379.48,55.80499999999999,56.3675,57.605000000000004,57.905,58.355000000000004,,
COSMOE,2020-07-10 21:35:00,2020-07-11 04:00:00,6,2020.zip::2020/2020071101_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.52,379.52,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.52,379.52,379.54,379.52,379.52,379.52,379.53,379.52,379.52,62.550000000000004,62.550000000000004,62.699999999999996,63.599999999999994,63.449999999999996,63.150000000000006,63.0,63.0,63.599999999999994,63.300000000000004,63.150000000000006,62.400000000000006,62.550000000000004,66.0,62.400000000000006,62.550000000000004,62.550000000000004,62.550000000000004,62.400000000000006,62.550000000000004,379.52,379.52,379.53,379.53,379.54,62.400000000000006,62.550000000000004,62.625,63.18750000000001,66.0,,
COSMOE,2020-07-11 04:55:00,2020-07-11 11:00:00,6,2020.zip::2020/2020071107_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.64,379.64,379.64,379.64,379.64,379.64,379.64,379.64,379.64,379.64,379.65,379.64,379.64,379.64,379.64,379.66,379.64,379.64,379.64,379.64,76.565,76.415,76.86500000000001,76.565,76.715,76.26500000000001,76.415,76.715,76.715,76.565,77.315,76.26500000000001,76.415,76.26500000000001,76.26500000000001,79.11500000000001,76.565,76.415,76.565,76.415,379.64,379.64,379.64,379.64,379.66,76.26500000000001,76.415,76.565,76.715,79.11500000000001,,
COSMOE,2020-07-12 04:55:00,2020-07-12 11:00:00,6,2020.zip::2020/2020071208_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,70.80250000000001,70.80250000000001,70.80250000000001,70.80250000000001,70.6525,70.6525,70.80250000000001,70.95250000000001,70.80250000000001,70.95250000000001,70.6525,70.95250000000001,70.80250000000001,70.95250000000001,70.6525,70.80250000000001,70.80250000000001,70.80250000000001,70.80250000000001,70.6525,379.59,379.59,379.59,379.59,379.59,70.6525,70.76500000000001,70.80250000000001,70.80250000000001,70.95250000000001,,
COSMOE,2020-07-13 04:54:00,2020-07-13 11:00:00,6,2020.zip::2020/2020071307_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,63.23250000000001,63.08250000000001,63.23250000000001,62.932500000000005,62.932500000000005,63.08250000000001,63.3825,63.3825,63.08250000000001,63.23250000000001,63.23250000000001,63.08250000000001,62.932500000000005,63.08250000000001,63.08250000000001,63.23250000000001,63.08250000000001,63.23250000000001,63.08250000000001,63.08250000000001,379.53,379.53,379.53,379.53,379.53,62.932500000000005,63.08250000000001,63.08250000000001,63.23250000000001,63.3825,,
