lead,CRPS,CRPSS,SpreadSkill,Brier
6,24.706713386127966,0.3240178264148831,14.606796477943382,0.08276935055971807
12,26.386935560866554,0.27804650598731784,11.995078685833695,0.10174914635969666
24,28.5260449017083,0.21951991205474275,8.903570488593443,0.12673403760136218
36,22.201436482404937,0.3925628611325378,9.210169913691123,0.08646152741728734
48,23.9986743686352,0.3433899600753869,7.3865285906902995,0.11587179388991918
