model,issue_time,valid_time,lead_time_h,source_path,H_e01,H_e02,H_e03,H_e04,H_e05,H_e06,H_e07,H_e08,H_e09,H_e10,H_e11,H_e12,H_e13,H_e14,H_e15,H_e16,H_e17,H_e18,H_e19,H_e20,Q_e01,Q_e02,Q_e03,Q_e04,Q_e05,Q_e06,Q_e07,Q_e08,Q_e09,Q_e10,Q_e11,Q_e12,Q_e13,Q_e14,Q_e15,Q_e16,Q_e17,Q_e18,Q_e19,Q_e20,H_min,H_p25,H_p50,H_p75,H_max,Q_min,Q_p25,Q_p50,Q_p75,Q_max,H_ctl,Q_ctl
COSMOE,2020-06-18 05:28:00,2020-06-18 11:00:00,6,2020.zip::2020/2020061806_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.91,379.91,379.91,379.91,379.91,379.92,379.91,379.91,379.91,379.91,379.91,379.91,379.91,379.91,379.92,379.91,379.91,379.91,379.91,379.91,109.98,109.86000000000001,110.1,110.1,109.98,112.02000000000001,109.86000000000001,109.98,109.86000000000001,109.86000000000001,109.98,109.86000000000001,109.98,109.98,110.82000000000001,109.98,109.98,109.86000000000001,109.86000000000001,110.1,379.91,379.91,379.91,379.91,379.92,109.86000000000001,109.86000000000001,109.98,110.01,112.02000000000001,,
COSMOE,2020-06-19 04:53:00,2020-06-19 11:00:00,6,2020.zip::2020/2020061907_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.98,380.02,379.97,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.97,379.98,379.98,379.98,379.97,379.98,379.98,379.98,379.98,118.524,125.004,118.524,118.524,118.644,118.524,118.764,118.524,118.644,118.644,118.644,118.524,119.364,118.524,118.644,118.524,118.524,119.364,118.644,118.524,379.97,379.98,379.98,379.98,380.02,118.524,118.524,118.584,118.644,125.004,,
COSMOE,2020-06-20 04:45:00,2020-06-20 11:00:00,6,2020.zip::2020/2020062008_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,87.601,87.48100000000001,87.601,87.601,87.601,87.601,87.601,87.601,87.601,87.601,87.721,87.601,87.601,87.601,87.601,87.601,87.601,87.601,87.48100000000001,87.601,379.73,379.73,379.73,379.73,379.73,87.48100000000001,87.601,87.601,87.601,87.721,,
COSMOE,2020-06-21 05:02:00,2020-06-21 11:00:00,6,2020.zip::2020/2020062107_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,72.998,72.998,73.118,73.118,72.87800000000001,72.998,72.998,72.998,72.998,72.998,73.118,72.998,73.118,72.87800000000001,72.998,72.998,72.998,73.118,72.87800000000001,72.998,379.61,379.61,379.61,379.61,379.61,72.87800000000001,72.998,72.998,73.028,73.118,,
COSMOE,2020-06-22 04:42:00,2020-06-22 11:00:00,6,2020.zip::2020/2020062207_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,68.89500000000001,68.77499999999999,68.89500000000001,68.89500000000001,69.015,69.015,68.89500000000001,69.015,68.89500000000001,68.77499999999999,69.015,68.77499999999999,69.015,68.89500000000001,69.13499999999999,68.89500000000001,69.13499999999999,68.77499999999999,68.89500000000001,68.89500000000001,379.58,379.58,379.58,379.58,379.58,68.77499999999999,68.89500000000001,68.89500000000001,69.015,69.13499999999999,,
COSMOE,2020-06-23 06:33:00,2020-06-23 13:00:00,6,2020.zip::2020/2020062307_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,73.235,72.755,72.995,72.995,72.875,72.995,72.995,72.995,73.115,72.875,73.115,72.995,72.995,73.115,73.235,73.115,72.875,73.235,72.995,72.995,379.61,379.61,379.61,379.61,379.61,72.755,72.995,72.995,73.115,73.235,,
COSMOE,2020-06-25 05:48:00,2020-06-25 12:00:00,6,2020.zip::2020/2020062506_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,90.37400000000001,90.37400000000001,90.73400000000001,90.494,90.61399999999999,90.61399999999999,90.494,90.61399999999999,90.494,90.494,90.61399999999999,90.494,90.37400000000001,90.61399999999999,90.61399999999999,90.494,90.494,90.37400000000001,90.61399999999999,90.61399999999999,379.76,379.76,379.76,379.76,379.76,90.37400000000001,90.494,90.494,90.61399999999999,90.73400000000001,,
COSMOE,2020-06-26 04:48:00,2020-06-26 11:00:00,6,2020.zip::2020/2020062607_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,89.394,89.274,89.514,89.274,89.634,89.274,89.15400000000001,89.634,89.514,89.514,89.754,89.15400000000001,89.274,89.394,89.514,89.514,89.274,89.514,89.634,89.394,379.75,379.75,379.75,379.75,379.75,89.15400000000001,89.274,89.45400000000001,89.514,89.754,,
COSMOE,2020-06-27 04:49:00,2020-06-27 11:00:00,6,2020.zip::2020/2020062707_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.72,379.72,379.72,379.73,379.73,379.72,379.73,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.73,379.72,379.72,379.72,379.72,379.72,86.169,85.80900000000001,86.169,86.889,86.889,85.929,87.249,86.289,86.64899999999999,86.04899999999999,86.289,85.80900000000001,86.529,86.289,87.369,85.929,85.80900000000001,86.409,86.289,86.289,379.72,379.72,379.72,379.72,379.73,85.80900000000001,86.01899999999999,86.289,86.559,87.369,,
COSMOE,2020-06-28 04:44:00,2020-06-28 11:00:00,6,2020.zip::2020/2020062807_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.66,379.66,379.67,379.66,379.67,379.67,379.66,379.66,379.66,379.67,379.67,379.67,379.66,379.67,379.67,379.66,379.66,379.66,379.66,379.66,79.065,79.30499999999999,79.785,79.065,79.42500000000001,79.545,79.065,79.185,78.945,79.42500000000001,79.42500000000001,79.42500000000001,79.065,79.66499999999999,79.42500000000001,79.065,79.185,79.185,79.185,79.065,379.66,379.66,379.66,379.67,379.67,78.945,79.065,79.185,79.42500000000001,79.785,,
COSMOE,2020-06-29 04:47:00,2020-06-29 11:00:00,6,2020.zip::2020/2020062907_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.89,379.86,379.86,379.86,379.86,379.86,379.86,379.88,379.88,379.86,379.89,379.87,379.88,379.87,379.87,379.88,379.89,379.88,379.88,379.86,107.702,103.982,103.862,103.982,103.982,103.742,103.862,106.862,106.382,103.862,107.342,104.22200000000001,106.26199999999999,104.10199999999999,105.062,106.502,107.22200000000001,106.622,106.26199999999999,103.982,379.86,379.86,379.87,379.88,379.89,103.742,103.982,104.642,106.532,107.702,,
COSMOE,2020-06-30 04:56:00,2020-06-30 11:00:00,6,2020.zip::2020/2020063010_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,118.818,118.57799999999999,118.57799999999999,118.69800000000001,118.818,118.57799999999999,118.818,118.818,118.69800000000001,118.69800000000001,118.69800000000001,118.57799999999999,118.69800000000001,118.818,118.818,118.69800000000001,118.57799999999999,118.818,118.69800000000001,118.69800000000001,379.98,379.98,379.98,379.98,379.98,118.57799999999999,118.668,118.69800000000001,118.818,118.818,,
COSMOE,2020-06-30 10:40:00,2020-06-30 17:00:00,6,2020.zip::2020/2020063012_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,106.654,106.534,106.294,106.294,106.294,105.694,106.414,106.294,106.174,106.414,106.414,105.934,106.05399999999999,106.654,106.294,106.654,106.294,106.654,106.414,106.174,379.88,379.88,379.88,379.88,379.88,105.694,106.264,106.294,106.444,106.654,,
COSMOE,2020-07-01 04:44:00,2020-07-01 11:00:00,6,2020.zip::2020/2020070107_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.82,379.82,379.82,379.82,379.82,379.81,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,98.221,98.341,98.221,98.101,97.981,97.741,98.221,97.981,98.101,98.101,98.101,97.861,97.981,98.221,98.221,98.221,97.981,98.221,98.101,97.981,379.81,379.82,379.82,379.82,379.82,97.741,97.981,98.101,98.221,98.341,,
COSMOE,2020-07-01 10:43:00,2020-07-01 17:00:00,6,2020.zip::2020/2020070116_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.69,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.69,379.68,379.68,81.84899999999999,81.729,81.609,81.609,81.489,80.889,81.729,81.609,81.489,81.84899999999999,81.729,80.889,81.249,81.729,81.609,81.729,81.489,82.089,81.489,81.249,379.68,379.68,379.68,379.68,379.69,80.889,81.489,81.609,81.729,82.089,,
COSMOE,2020-07-02 04:46:00,2020-07-02 11:00:00,6,2020.zip::2020/2020070207_pqprevi.zip::Pqprevi_COSMOE_2170.txt,380.13,380.12,380.13,380.12,380.12,380.12,380.12,380.12,380.12,380.13,380.13,380.12,380.12,380.12,380.14,380.12,380.13,380.16,380.12,380.12,138.948,138.70800000000003,139.548,138.588,138.828,138.588,138.828,138.588,138.588,139.668,139.668,138.588,138.70800000000003,138.70800000000003,141.828,138.588,139.068,143.988,138.588,138.588,380.12,380.12,380.12,380.13,380.16,138.588,138.588,138.70800000000003,139.18800000000002,143.988,,
COSMOE,2020-07-03 06:31:00,2020-07-03 13:00:00,6,2020.zip::2020/2020070307_pqprevi.zip::Pqprevi_COSMOE_2170.txt,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.22,380.02,380.02,380.02,380.03,380.02,124.327,124.327,124.087,124.20700000000001,124.087,124.087,124.20700000000001,124.447,124.327,124.087,124.327,123.967,124.087,124.68700000000001,157.327,124.327,124.20700000000001,124.327,126.007,123.84700000000001,380.02,380.02,380.02,380.02,380.22,123.84700000000001,124.087,124.267,124.327,157.327,,
COSMOE,2020-07-04 06:50:00,2020-07-04 13:00:00,6,2020.zip::2020/2020070407_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.69,379.69,379.69,379.7,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.7,379.69,379.69,379.69,379.69,379.69,83.02,82.9,82.78,83.13999999999999,82.66,82.9,82.9,82.9,82.9,82.9,83.02,82.66,82.66,82.9,83.13999999999999,83.02,83.02,83.02,82.78,82.78,379.69,379.69,379.69,379.69,379.7,82.66,82.78,82.9,83.02,83.13999999999999,,
COSMOE,2020-07-05 06:21:00,2020-07-05 12:00:00,6,2020.zip::2020/2020070507_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.64,379.64,379.65,379.64,379.64,379.64,379.64,379.65,379.64,379.64,379.65,379.64,379.65,379.64,379.64,379.64,379.64,379.64,379.64,379.64,76.497,76.37700000000001,77.337,76.61699999999999,76.017,76.017,76.37700000000001,77.097,76.37700000000001,76.37700000000001,77.21699999999998,76.017,77.337,76.61699999999999,76.137,76.137,76.137,76.37700000000001,76.977,76.25699999999999,379.64,379.64,379.64,379.64,379.65,76.017,76.137,76.37700000000001,76.707,77.337,,
COSMOE,2020-07-06 06:16:00,2020-07-06 12:00:00,6,2020.zip::2020/2020070607_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,89.048,88.328,88.80799999999999,89.16799999999999,88.80799999999999,88.568,88.688,88.92800000000001,88.92800000000001,88.688,89.048,88.80799999999999,88.44800000000001,88.80799999999999,88.80799999999999,88.80799999999999,88.80799999999999,88.80799999999999,88.328,88.568,379.74,379.74,379.74,379.74,379.74,88.328,88.658,88.80799999999999,88.838,89.16799999999999,,
COSMOE,2020-07-07 06:31:00,2020-07-07 13:00:00,6,2020.zip::2020/2020070708_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.59,379.59,379.59,379.59,379.58,379.58,379.59,379.59,379.59,379.59,379.59,379.58,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.58,70.027,69.78699999999999,70.027,70.027,69.667,69.667,69.90700000000001,70.027,69.78699999999999,70.14699999999999,69.90700000000001,69.547,69.78699999999999,69.90700000000001,69.90700000000001,69.90700000000001,69.78699999999999,70.027,69.90700000000001,69.547,379.58,379.59,379.59,379.59,379.59,69.547,69.78699999999999,69.90700000000001,70.027,70.14699999999999,,
COSMOE,2020-07-08 05:57:00,2020-07-08 12:00:00,6,2020.zip::2020/2020070807_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,64.80699999999999,64.80699999999999,64.80699999999999,65.047,64.447,64.687,64.80699999999999,64.80699999999999,64.927,64.80699999999999,64.687,64.567,64.687,64.80699999999999,64.80699999999999,64.927,64.80699999999999,64.927,64.687,64.447,379.54,379.54,379.54,379.54,379.54,64.447,64.687,64.80699999999999,64.80699999999999,65.047,,
COSMOE,2020-07-09 06:04:00,2020-07-09 12:00:00,6,2020.zip::2020/2020070907_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,64.414,64.53399999999999,64.53399999999999,64.294,64.294,64.414,64.174,64.53399999999999,64.414,64.53399999999999,64.294,64.05399999999999,64.05399999999999,64.414,64.174,64.414,64.414,64.174,64.294,64.174,379.54,379.54,379.54,379.54,379.54,64.05399999999999,64.174,64.354,64.414,64.53399999999999,,
COSMOE,2020-07-10 04:52:00,2020-07-10 11:00:00,6,2020.zip::2020/2020071006_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,67.11099999999999,67.23100000000001,67.23100000000001,67.23100000000001,66.87100000000001,66.75099999999999,66.75099999999999,67.351,66.991,67.471,67.11099999999999,66.75099999999999,66.87100000000001,67.11099999999999,66.991,67.11099999999999,67.11099999999999,67.11099999999999,66.87100000000001,66.87100000000001,379.56,379.56,379.56,379.56,379.56,66.75099999999999,66.87100000000001,67.11099999999999,67.14099999999999,67.471,,
COSMOE,2020-07-10 10:34:00,2020-07-10 17:00:00,6,2020.zip::2020/2020071012_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.47,379.48,379.48,379.48,379.48,379.48,379.47,379.48,379.48,379.48,379.48,379.47,379.47,379.48,379.47,379.48,379.48,379.48,379.47,379.48,56.582,57.542,57.782000000000004,57.782000000000004,57.542,57.782000000000004,56.102,57.901999999999994,57.662,58.142,57.542,56.102,56.102,57.542,56.342,57.542,58.142,57.782000000000004,56.462,57.422,379.47,379.47,379.48,379.48,379.48,56.102,56.552,57.542,57.782000000000004,58.142,,
COSMOE,2020-07-10 10:34:00,2020-07-10 17:00:00,6,2020.zip::2020/2020071018_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.47,379.48,379.48,379.48,379.48,379.48,379.47,379.48,379.48,379.48,379.48,379.47,379.47,379.48,379.47,379.48,379.48,379.48,379.47,379.48,56.582,57.542,57.782000000000004,57.782000000000004,57.542,57.782000000000004,56.102,57.901999999999994,57.662,58.142,57.542,56.102,56.102,57.542,56.342,57.542,58.142,57.782000000000004,56.462,57.422,379.47,379.47,379.48,379.48,379.48,56.102,56.552,57.542,57.782000000000004,58.142,,
COSMOE,2020-07-10 21:35:00,2020-07-11 04:00:00,6,2020.zip::2020/2020071101_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.52,379.52,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.52,379.52,379.54,379.52,379.52,379.52,379.53,379.52,379.52,62.64,62.64,62.76,63.48,63.36,63.120000000000005,63.0,63.0,63.48,63.24,63.120000000000005,62.52,62.64,65.4,62.52,62.64,62.64,62.64,62.52,62.64,379.52,379.52,379.53,379.53,379.54,62.52,62.64,62.7,63.150000000000006,65.4,,
COSMOE,2020-07-11 04:55:00,2020-07-11 11:00:00,6,2020.zip::2020/2020071107_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.64,379.64,379.64,379.64,379.64,379.64,379.64,379.64,379.64,379.64,379.65,379.64,379.64,379.64,379.64,379.66,379.64,379.64,379.64,379.64,76.586,76.46600000000001,76.826,76.586,76.706,76.346,76.46600000000001,76.706,76.706,76.586,77.18599999999999,76.346,76.46600000000001,76.346,76.346,78.626,76.586,76.46600000000001,76.586,76.46600000000001,379.64,379.64,379.64,379.64,379.66,76.346,76.46600000000001,76.586,76.706,78.626,,
COSMOE,2020-07-12 04:55:00,2020-07-12 11:00:00,6,2020.zip::2020/2020071208_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,70.801,70.801,70.801,70.801,70.68100000000001,70.68100000000001,70.801,70.921,70.801,70.921,70.68100000000001,70.921,70.801,70.921,70.68100000000001,70.801,70.801,70.801,70.801,70.68100000000001,379.59,379.59,379.59,379.59,379.59,70.68100000000001,70.771,70.801,70.801,70.921,,
COSMOE,2020-07-13 04:54:00,2020-07-13 11:00:00,6,2020.zip::2020/2020071307_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,379.53,63.21300000000001,63.093,63.21300000000001,62.973,62.973,63.093,63.333,63.333,63.093,63.21300000000001,63.21300000000001,63.093,62.973,63.093,63.093,63.21300000000001,63.093,63.21300000000001,63.093,63.093,379.53,379.53,379.53,379.53,379.53,62.973,63.093,63.093,63.21300000000001,63.333,,
COSMOE,2020-07-14 04:57:00,2020-07-14 11:00:00,6,2020.zip::2020/2020071407_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.45,379.45,379.45,379.45,379.44,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,53.594,53.714,53.594,53.714,53.474,53.714,53.594,53.833999999999996,53.594,53.833999999999996,53.714,53.474,53.474,53.594,53.474,53.594,53.714,53.714,53.474,53.714,379.46,379.46,379.47,379.47,379.47,53.474,53.564,53.594,53.714,53.833999999999996,,
COSMOE,2020-07-15 04:52:00,2020-07-15 11:00:00,6,2020.zip::2020/2020071507_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.4,379.41,379.4,379.41,379.4,379.4,379.4,379.41,379.4,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.4,48.974,49.214000000000006,48.974,48.974,48.854,48.854,48.854,49.214000000000006,48.974,49.333999999999996,49.094,49.333999999999996,49.214000000000006,49.094,49.214000000000006,49.094,49.094,49.454,49.814,48.974,379.42,379.42,379.42,379.42,379.43,48.854,48.974,49.094,49.214000000000006,49.814,,
COSMOE,2020-07-16 04:50:00,2020-07-16 11:00:00,6,2020.zip::2020/2020071608_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.38,379.38,379.38,379.37,379.38,379.38,379.37,379.38,379.38,379.38,379.37,379.38,379.38,379.38,379.38,379.37,379.37,379.38,379.37,379.38,45.800999999999995,45.800999999999995,45.921,45.681000000000004,45.800999999999995,45.800999999999995,45.681000000000004,45.921,46.041,45.800999999999995,45.681000000000004,45.800999999999995,45.800999999999995,45.800999999999995,46.161,45.561,45.561,45.800999999999995,45.681000000000004,45.800999999999995,379.38,379.38,379.38,379.38,379.39,45.561,45.681000000000004,45.800999999999995,45.800999999999995,46.161,,
