lead,CRPS,CRPSS,SpreadSkill,Brier,POD,FAR,CSI
6,24.706713386127966,0.3240178264148831,14.606796476323263,0.08276935055971807,0.8977469670695013,0.07664884135458708,0.8354838709663944
12,26.386935560866554,0.27804650598731784,11.995078684743534,0.10174914635969666,0.9090909090892225,0.1507798960136035,0.7827476038326154
24,28.5260449017083,0.21951991205474275,8.903570487984817,0.12673403760136218,0.9063032367957303,0.1927162367220141,0.7450980392146427
36,22.20143648240494,0.3925628611325377,9.210169913012427,0.08646152741728734,0.8550185873590056,0.11708253358902672,0.7679465776281003
48,23.9986743686352,0.3433899600753869,7.3865285902476625,0.11587179388991918,0.8769230769215779,0.19085173501547184,0.7266288951831068
