model,issue_time,valid_time,lead_time_h,source_path,H_e01,H_e02,H_e03,H_e04,H_e05,H_e06,H_e07,H_e08,H_e09,H_e10,H_e11,H_e12,H_e13,H_e14,H_e15,H_e16,H_e17,H_e18,H_e19,H_e20,Q_e01,Q_e02,Q_e03,Q_e04,Q_e05,Q_e06,Q_e07,Q_e08,Q_e09,Q_e10,Q_e11,Q_e12,Q_e13,Q_e14,Q_e15,Q_e16,Q_e17,Q_e18,Q_e19,Q_e20,H_min,H_p25,H_p50,H_p75,H_max,Q_min,Q_p25,Q_p50,Q_p75,Q_max,H_ctl,Q_ctl
COSMOE,2020-06-18 05:28:00,2020-06-18 11:00:00,6,2020.zip::2020/2020061806_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.91,379.91,379.91,379.91,379.91,379.92,379.91,379.91,379.91,379.91,379.91,379.91,379.91,379.91,379.92,379.91,379.91,379.91,379.91,379.91,108.10000000000011,106.10000000000022,110.1,110.1,108.10000000000011,142.10000000000016,106.10000000000022,108.10000000000011,106.10000000000022,106.10000000000022,108.10000000000011,106.10000000000022,108.10000000000011,108.10000000000011,122.10000000000016,108.10000000000011,108.10000000000011,106.10000000000022,106.10000000000022,110.1,379.91,379.91,379.91,379.91,379.92,106.10000000000022,106.10000000000022,108.10000000000011,108.60000000000008,142.10000000000016,,
COSMOE,2020-06-19 04:53:00,2020-06-19 11:00:00,6,2020.zip::2020/2020061907_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.98,380.02,379.97,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.97,379.98,379.98,379.98,379.97,379.98,379.98,379.98,379.98,111.38000000000008,219.3800000000002,111.38000000000008,111.38000000000008,113.38000000000025,111.38000000000008,115.38000000000014,111.38000000000008,113.38000000000025,113.38000000000025,113.38000000000025,111.38000000000008,125.38000000000014,111.38000000000008,113.38000000000025,111.38000000000008,111.38000000000008,125.38000000000014,113.38000000000025,111.38000000000008,379.97,379.98,379.98,379.98,380.02,111.38000000000008,111.38000000000008,112.38000000000017,113.38000000000025,219.3800000000002,,
COSMOE,2020-06-20 04:45:00,2020-06-20 11:00:00,6,2020.zip::2020/2020062008_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,379.73,87.69500000000018,85.69500000000029,87.69500000000018,87.69500000000018,87.69500000000018,87.69500000000018,87.69500000000018,87.69500000000018,87.69500000000018,87.69500000000018,89.69500000000035,87.69500000000018,87.69500000000018,87.69500000000018,87.69500000000018,87.69500000000018,87.69500000000018,87.69500000000018,85.69500000000029,87.69500000000018,379.73,379.73,379.73,379.73,379.73,85.69500000000029,87.69500000000018,87.69500000000018,87.69500000000018,89.69500000000035,,
COSMOE,2020-06-21 05:02:00,2020-06-21 11:00:00,6,2020.zip::2020/2020062107_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,72.81000000000017,72.81000000000017,74.81000000000006,74.81000000000006,70.81000000000029,72.81000000000017,72.81000000000017,72.81000000000017,72.81000000000017,72.81000000000017,74.81000000000006,72.81000000000017,74.81000000000006,70.81000000000029,72.81000000000017,72.81000000000017,72.81000000000017,74.81000000000006,70.81000000000029,72.81000000000017,379.61,379.61,379.61,379.61,379.61,70.81000000000029,72.81000000000017,72.81000000000017,73.31000000000014,74.81000000000006,,
COSMOE,2020-06-22 04:42:00,2020-06-22 11:00:00,6,2020.zip::2020/2020062207_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,68.42500000000017,66.425,68.42500000000017,68.42500000000017,70.42500000000005,70.42500000000005,68.42500000000017,70.42500000000005,68.42500000000017,66.425,70.42500000000005,66.425,70.42500000000005,68.42500000000017,72.42499999999994,68.42500000000017,72.42499999999994,66.425,68.42500000000017,68.42500000000017,379.58,379.58,379.58,379.58,379.58,66.425,68.42500000000017,68.42500000000017,70.42500000000005,72.42499999999994,,
COSMOE,2020-06-23 06:33:00,2020-06-23 13:00:00,6,2020.zip::2020/2020062307_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,76.52499999999995,68.52499999999984,72.52499999999989,72.52499999999989,70.525,72.52499999999989,72.52499999999989,72.52499999999989,74.52499999999978,70.525,74.52499999999978,72.52499999999989,72.52499999999989,74.52499999999978,76.52499999999995,74.52499999999978,70.525,76.52499999999995,72.52499999999989,72.52499999999989,379.61,379.61,379.61,379.61,379.61,68.52499999999984,72.52499999999989,72.52499999999989,74.52499999999978,76.52499999999995,,
COSMOE,2020-06-25 05:48:00,2020-06-25 12:00:00,6,2020.zip::2020/2020062506_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,379.76,87.93000000000009,87.93000000000009,93.93000000000004,89.92999999999998,91.92999999999986,91.92999999999986,89.92999999999998,91.92999999999986,89.92999999999998,89.92999999999998,91.92999999999986,89.92999999999998,87.93000000000009,91.92999999999986,91.92999999999986,89.92999999999998,89.92999999999998,87.93000000000009,91.92999999999986,91.92999999999986,379.76,379.76,379.76,379.76,379.76,87.93000000000009,89.92999999999998,89.92999999999998,91.92999999999986,93.93000000000004,,
COSMOE,2020-06-26 04:48:00,2020-06-26 11:00:00,6,2020.zip::2020/2020062607_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,379.75,88.83000000000025,86.83000000000008,90.83000000000014,86.83000000000008,92.83000000000003,86.83000000000008,84.8300000000002,92.83000000000003,90.83000000000014,90.83000000000014,94.8300000000002,84.8300000000002,86.83000000000008,88.83000000000025,90.83000000000014,90.83000000000014,86.83000000000008,90.83000000000014,92.83000000000003,88.83000000000025,379.75,379.75,379.75,379.75,379.75,84.8300000000002,86.83000000000008,89.8300000000002,90.83000000000014,94.8300000000002,,
COSMOE,2020-06-27 04:49:00,2020-06-27 11:00:00,6,2020.zip::2020/2020062707_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.72,379.72,379.72,379.73,379.73,379.72,379.73,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.73,379.72,379.72,379.72,379.72,379.72,83.25499999999998,77.25500000000004,83.25499999999998,95.25499999999987,95.25499999999987,79.25499999999992,101.25499999999981,85.25499999999987,91.25499999999981,81.25499999999981,85.25499999999987,77.25500000000004,89.25499999999992,85.25499999999987,103.25499999999998,79.25499999999992,77.25500000000004,87.25500000000004,85.25499999999987,85.25499999999987,379.72,379.72,379.72,379.72,379.73,77.25500000000004,80.75499999999984,85.25499999999987,89.7549999999999,103.25499999999998,,
COSMOE,2020-06-28 04:44:00,2020-06-28 11:00:00,6,2020.zip::2020/2020062807_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.66,379.66,379.67,379.66,379.67,379.67,379.66,379.66,379.66,379.67,379.67,379.67,379.66,379.67,379.67,379.66,379.66,379.66,379.66,379.66,75.77499999999978,79.77499999999984,87.77499999999995,75.77499999999978,81.775,83.77499999999989,75.77499999999978,77.77499999999995,73.77499999999989,81.775,81.775,81.775,75.77499999999978,85.77499999999978,81.775,75.77499999999978,77.77499999999995,77.77499999999995,77.77499999999995,75.77499999999978,379.66,379.66,379.66,379.67,379.67,73.77499999999989,75.77499999999978,77.77499999999995,81.775,87.77499999999995,,
COSMOE,2020-06-29 04:47:00,2020-06-29 11:00:00,6,2020.zip::2020/2020062907_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.89,379.86,379.86,379.86,379.86,379.86,379.86,379.88,379.88,379.86,379.89,379.87,379.88,379.87,379.87,379.88,379.89,379.88,379.88,379.86,145.48999999999984,83.48999999999994,81.48999999999977,83.48999999999994,83.48999999999994,79.48999999999988,81.48999999999977,131.48999999999978,123.48999999999994,81.48999999999977,139.4899999999999,87.49,121.48999999999977,85.48999999999982,101.48999999999977,125.48999999999982,137.49,127.49,121.48999999999977,83.48999999999994,379.86,379.86,379.87,379.88,379.89,79.48999999999988,83.48999999999994,94.48999999999988,125.98999999999987,145.48999999999984,,
COSMOE,2020-06-30 04:56:00,2020-06-30 11:00:00,6,2020.zip::2020/2020063010_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,379.98,120.51000000000006,116.51,116.51,118.51000000000018,120.51000000000006,116.51,120.51000000000006,120.51000000000006,118.51000000000018,118.51000000000018,118.51000000000018,116.51,118.51000000000018,120.51000000000006,120.51000000000006,118.51000000000018,116.51,120.51000000000006,118.51000000000018,118.51000000000018,379.98,379.98,379.98,379.98,379.98,116.51,118.01000000000013,118.51000000000018,120.51000000000006,120.51000000000006,,
COSMOE,2020-06-30 10:40:00,2020-06-30 17:00:00,6,2020.zip::2020/2020063012_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,379.88,111.72999999999992,109.73000000000003,105.72999999999998,105.72999999999998,105.72999999999998,95.72999999999998,107.73000000000015,105.72999999999998,103.73000000000009,107.73000000000015,107.73000000000015,99.73000000000003,101.72999999999992,111.72999999999992,105.72999999999998,111.72999999999992,105.72999999999998,111.72999999999992,107.73000000000015,103.73000000000009,379.88,379.88,379.88,379.88,379.88,95.72999999999998,105.23,105.72999999999998,108.23000000000012,111.72999999999992,,
COSMOE,2020-07-01 04:44:00,2020-07-01 11:00:00,6,2020.zip::2020/2020070107_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.82,379.82,379.82,379.82,379.82,379.81,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,100.19500000000008,102.19499999999996,100.19500000000008,98.19499999999991,96.19500000000002,92.19499999999996,100.19500000000008,96.19500000000002,98.19499999999991,98.19499999999991,98.19499999999991,94.19500000000014,96.19500000000002,100.19500000000008,100.19500000000008,100.19500000000008,96.19500000000002,100.19500000000008,98.19499999999991,96.19500000000002,379.81,379.82,379.82,379.82,379.82,92.19499999999996,96.19500000000002,98.19499999999991,100.19500000000008,102.19499999999996,,
COSMOE,2020-07-01 10:43:00,2020-07-01 17:00:00,6,2020.zip::2020/2020070116_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.69,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.68,379.69,379.68,379.68,86.45499999999981,84.45499999999993,82.45499999999976,82.45499999999976,80.45499999999987,70.45499999999987,84.45499999999993,82.45499999999976,80.45499999999987,86.45499999999981,84.45499999999993,70.45499999999987,76.45499999999981,84.45499999999993,82.45499999999976,84.45499999999993,80.45499999999987,90.45499999999987,80.45499999999987,76.45499999999981,379.68,379.68,379.68,379.68,379.69,70.45499999999987,80.45499999999987,82.45499999999976,84.45499999999993,90.45499999999987,,
COSMOE,2020-07-02 04:46:00,2020-07-02 11:00:00,6,2020.zip::2020/2020070207_pqprevi.zip::Pqprevi_COSMOE_2170.txt,380.13,380.12,380.13,380.12,380.12,380.12,380.12,380.12,380.12,380.13,380.13,380.12,380.12,380.12,380.14,380.12,380.13,380.16,380.12,380.12,134.0600000000007,130.06000000000094,144.0600000000007,128.06000000000049,132.06000000000083,128.06000000000049,132.06000000000083,128.06000000000049,128.06000000000049,146.0600000000006,146.0600000000006,128.06000000000049,130.06000000000094,130.06000000000094,182.06000000000083,128.06000000000049,136.0600000000006,218.06000000000049,128.06000000000049,128.06000000000049,380.12,380.12,380.12,380.13,380.16,128.06000000000049,128.06000000000049,130.06000000000094,138.06000000000063,218.06000000000049,,
COSMOE,2020-07-03 06:31:00,2020-07-03 13:00:00,6,2020.zip::2020/2020070307_pqprevi.zip::Pqprevi_COSMOE_2170.txt,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.02,380.22,380.02,380.02,380.02,380.03,380.02,98.66500000000009,98.66500000000009,94.66500000000032,96.6650000000002,94.66500000000032,94.66500000000032,96.6650000000002,100.66500000000026,98.66500000000009,94.66500000000032,98.66500000000009,92.66500000000015,94.66500000000032,104.66500000000032,648.6650000000001,98.66500000000009,96.6650000000002,98.66500000000009,126.6650000000002,90.66500000000026,380.02,380.02,380.02,380.02,380.22,90.66500000000026,94.66500000000032,97.66500000000015,98.66500000000009,648.6650000000001,,
COSMOE,2020-07-04 06:50:00,2020-07-04 13:00:00,6,2020.zip::2020/2020070407_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.69,379.69,379.69,379.7,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.7,379.69,379.69,379.69,379.69,379.69,84.89999999999989,82.9,80.89999999999984,86.89999999999978,78.89999999999995,82.9,82.9,82.9,82.9,82.9,84.89999999999989,78.89999999999995,78.89999999999995,82.9,86.89999999999978,84.89999999999989,84.89999999999989,84.89999999999989,80.89999999999984,80.89999999999984,379.69,379.69,379.69,379.69,379.7,78.89999999999995,80.89999999999984,82.9,84.89999999999989,86.89999999999978,,
COSMOE,2020-07-05 06:21:00,2020-07-05 12:00:00,6,2020.zip::2020/2020070507_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.64,379.64,379.65,379.64,379.64,379.64,379.64,379.65,379.64,379.64,379.65,379.64,379.65,379.64,379.64,379.64,379.64,379.64,379.64,379.64,76.21499999999972,74.21499999999983,90.21499999999978,78.2149999999996,68.2149999999996,68.2149999999996,74.21499999999983,86.21499999999972,74.21499999999983,74.21499999999983,88.2149999999996,68.2149999999996,90.21499999999978,78.2149999999996,70.21499999999978,70.21499999999978,70.21499999999978,74.21499999999983,84.21499999999983,72.21499999999966,379.64,379.64,379.64,379.64,379.65,68.2149999999996,70.21499999999978,74.21499999999983,79.71499999999966,90.21499999999978,,
COSMOE,2020-07-06 06:16:00,2020-07-06 12:00:00,6,2020.zip::2020/2020070607_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,379.74,93.56000000000017,81.56000000000029,89.56000000000012,95.56000000000006,89.56000000000012,85.56000000000006,87.56000000000023,91.56000000000029,91.56000000000029,87.56000000000023,93.56000000000017,89.56000000000012,83.56000000000017,89.56000000000012,89.56000000000012,89.56000000000012,89.56000000000012,89.56000000000012,81.56000000000029,85.56000000000006,379.74,379.74,379.74,379.74,379.74,81.56000000000029,87.06000000000019,89.56000000000012,90.06000000000016,95.56000000000006,,
COSMOE,2020-07-07 06:31:00,2020-07-07 13:00:00,6,2020.zip::2020/2020070708_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.59,379.59,379.59,379.59,379.58,379.58,379.59,379.59,379.59,379.59,379.59,379.58,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.58,72.5650000000001,68.56500000000004,72.5650000000001,72.5650000000001,66.56500000000015,66.56500000000015,70.56500000000021,72.5650000000001,68.56500000000004,74.56499999999998,70.56500000000021,64.56499999999998,68.56500000000004,70.56500000000021,70.56500000000021,70.56500000000021,68.56500000000004,72.5650000000001,70.56500000000021,64.56499999999998,379.58,379.59,379.59,379.59,379.59,64.56499999999998,68.56500000000004,70.56500000000021,72.5650000000001,74.56499999999998,,
COSMOE,2020-07-08 05:57:00,2020-07-08 12:00:00,6,2020.zip::2020/2020070807_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,65.46499999999966,65.46499999999966,65.46499999999966,69.46499999999972,59.46499999999972,63.464999999999776,65.46499999999966,65.46499999999966,67.46499999999983,65.46499999999966,63.464999999999776,61.464999999999606,63.464999999999776,65.46499999999966,65.46499999999966,67.46499999999983,65.46499999999966,67.46499999999983,63.464999999999776,59.46499999999972,379.54,379.54,379.54,379.54,379.54,59.46499999999972,63.464999999999776,65.46499999999966,65.46499999999966,69.46499999999972,,
COSMOE,2020-07-09 06:04:00,2020-07-09 12:00:00,6,2020.zip::2020/2020070907_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,379.54,65.72999999999988,67.72999999999976,67.72999999999976,63.729999999999706,63.729999999999706,65.72999999999988,61.72999999999982,67.72999999999976,65.72999999999988,67.72999999999976,63.729999999999706,59.72999999999965,59.72999999999965,65.72999999999988,61.72999999999982,65.72999999999988,65.72999999999988,61.72999999999982,63.729999999999706,61.72999999999982,379.54,379.54,379.54,379.54,379.54,59.72999999999965,61.72999999999982,64.72999999999979,65.72999999999988,67.72999999999976,,
COSMOE,2020-07-10 04:52:00,2020-07-10 11:00:00,6,2020.zip::2020/2020071006_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,68.14499999999985,70.14500000000002,70.14500000000002,70.14500000000002,64.14500000000008,62.14499999999991,62.14499999999991,72.14499999999991,66.14499999999997,74.14500000000008,68.14499999999985,62.14499999999991,64.14500000000008,68.14499999999985,66.14499999999997,68.14499999999985,68.14499999999985,68.14499999999985,64.14500000000008,64.14500000000008,379.56,379.56,379.56,379.56,379.56,62.14499999999991,64.14500000000008,68.14499999999985,68.6449999999999,74.14500000000008,,
COSMOE,2020-07-10 10:34:00,2020-07-10 17:00:00,6,2020.zip::2020/2020071012_pqprevi.zip::Pqprevi_COSMOE_2170.txt,379.47,379.48,379.48,379.48,379.48,379.48,379.47,379.48,379.48,379.48,379.48,379.47,379.47,379.48,379.47,379.48,379.48,379.48,379.47,379.48,45.49000000000007,61.490000000000016,65.49000000000007,65.49000000000007,61.490000000000016,65.49000000000007,37.48999999999996,67.48999999999995,63.490000000000045,71.49000000000001,61.490000000000016,37.48999999999996,37.48999999999996,61.490000000000016,41.490000000000016,61.490000000000016,71.49000000000001,65.49000000000007,43.490000000000045,59.48999999999999,379.47,379.47,379.48,379.48,379.48,37.48999999999996,44.990000000000066,61.490000000000016,65.49000000000007,71.49000000000001,,
